Country,Best_p,MSE,MAE,R2,Beta,Train,Test,Predictions
Sierra Leone,2,5.322337170875313e+17,625921477.1320477,-1.727483267471404,[-8.16638846e+07  1.38737674e+00 -2.41446010e-01],"[6.79997998e+08 7.68812335e+08 9.11915971e+08 8.70758739e+08
 9.41742153e+08 8.50218034e+08 6.72375927e+08 6.69384769e+08
 6.35874002e+08 1.09046771e+09 1.25334052e+09 1.38581007e+09
 1.44853663e+09 1.65049437e+09 1.88511220e+09 2.15849687e+09
 2.50545871e+09 2.45389985e+09 2.57802630e+09 2.94254678e+09
 3.80186261e+09]","[4.92034319e+09 5.01515782e+09 4.21872388e+09 3.67479453e+09
 3.71936911e+09 4.08511479e+09 4.07657854e+09 4.06328945e+09
 4.06328945e+09]","[np.float64(4482485682.437105), np.float64(5826761247.052291), np.float64(5688252171.690943), np.float64(4560405637.35429), np.float64(3998066514.602726), np.float64(4191237816.313257), np.float64(4687902520.439178), np.float64(4587751686.552381), np.float64(4571375751.999727)]"
Singapore,2,1.1211342717192016e+21,27339133904.325893,-0.8366716861174612,[-2.11265144e+09  1.21468337e+00 -1.12892901e-01],"[5.21302640e+10 6.06034782e+10 7.36908472e+10 8.78109920e+10
 9.62958865e+10 1.00124192e+11 8.57283102e+10 8.62846608e+10
 9.60744780e+10 8.97949433e+10 9.25377527e+10 9.76454483e+10
 1.15035499e+11 1.27807618e+11 1.48630373e+11 1.80941941e+11
 1.93611987e+11 1.94152286e+11 2.39809388e+11 2.79351169e+11
 2.95087221e+11]","[3.07576361e+11 3.14851156e+11 3.08004146e+11 3.18763807e+11
 3.43337751e+11 3.75981539e+11 3.74386307e+11 3.39998478e+11
 3.39998478e+11]","[np.float64(324788125172.6202), np.float64(338181986847.5958), np.float64(345608624886.5422), np.float64(336470402761.921), np.float64(350312963382.9361), np.float64(378947834279.49585), np.float64(415825477493.54065), np.float64(410202523550.63525), np.float64(368612289786.57697)]"
Slovenia,1,1.0423500047223476e+19,2244583885.150651,0.3332620188864629,[2.10291976e+09 9.73308089e-01],"[2.13522240e+10 2.13522240e+10 2.13522240e+10 2.13522240e+10
 2.15072326e+10 2.07631017e+10 2.21462320e+10 2.27113843e+10
 2.02896276e+10 2.08763100e+10 2.34898903e+10 2.96347136e+10
 3.44147845e+10 3.62063960e+10 3.94810450e+10 4.80063728e+10
 5.55525092e+10 5.03680564e+10 4.81612504e+10 5.15163667e+10
 4.65804575e+10]","[4.84018968e+10 4.99306850e+10 4.30901734e+10 4.47363335e+10
 4.84690827e+10 5.41371421e+10 5.41788776e+10 5.35896096e+10
 5.35896096e+10]","[np.float64(47440055819.0294), np.float64(49212877460.95494), np.float64(50700859387.90147), np.float64(44042934094.206955), np.float64(45645155062.88693), np.float64(49278270042.862816), np.float64(54795038145.80358), np.float64(54835659603.24632), np.float64(54262120267.448845)]"
Solomon Islands,2,9982846608633038.0,86064850.95801891,0.22127131137945,[-1.59931736e+07  1.55691421e+00 -4.75008475e-01],"[2.69116492e+08 3.00843869e+08 4.02868080e+08 4.69479433e+08
 5.10598923e+08 5.26514031e+08 4.57679209e+08 4.88001488e+08
 4.19933581e+08 4.09435392e+08 3.46431958e+08 3.52522682e+08
 3.97611127e+08 4.76898764e+08 5.38668769e+08 6.20230005e+08
 6.99157191e+08 7.35940410e+08 8.46797694e+08 1.04995223e+09
 1.19099413e+09]","[1.28469892e+09 1.33553889e+09 1.30706154e+09 1.37855112e+09
 1.48375891e+09 1.57459918e+09 1.57009323e+09 1.54588843e+09
 1.54588843e+09]","[np.float64(1339546293.1343086), np.float64(1418440525.9867299), np.float64(1453083427.1802874), np.float64(1384597219.8013892), np.float64(1509427336.8753898), np.float64(1639268682.9737887), np.float64(1730724608.2779756), np.float64(1680559324.3955367), np.float64(1645014888.7338243)]"
South Africa,2,1.0616270999906459e+21,27307794257.38318,-0.23863341886644962,[ 1.54858284e+10  1.32138460e+00 -3.48456485e-01],"[1.34545231e+11 1.47196639e+11 1.53512626e+11 1.71735224e+11
 1.63236786e+11 1.68976664e+11 1.52982542e+11 1.51516560e+11
 1.51753369e+11 1.35429607e+11 1.29088132e+11 1.97020241e+11
 2.55806631e+11 2.88868489e+11 3.03860874e+11 3.33075463e+11
 3.16132139e+11 3.29753049e+11 4.17365077e+11 4.58201514e+11
 4.34400545e+11]","[4.00886014e+11 3.81198870e+11 3.46709790e+11 3.23585510e+11
 3.81448815e+11 4.04842117e+11 3.87934574e+11 3.35442101e+11
 3.35442101e+11]","[np.float64(429832727599.6046), np.float64(393840743999.96185), np.float64(379504811286.5187), np.float64(340791586119.1448), np.float64(322253461080.1365), np.float64(406770946508.58307), np.float64(417519651628.29724), np.float64(387026737418.1063), np.float64(323555535476.1205)]"
South Korea,3,3.894319622236469e+21,55808555651.063286,0.6674116102464706,[ 4.90279189e+10  1.16641464e+00 -5.95855871e-01  4.39878333e-01],"[3.55525267e+11 3.92666102e+11 4.63617400e+11 5.66583427e+11
 6.10169557e+11 5.69754544e+11 3.83330931e+11 4.97512660e+11
 5.76178114e+11 5.47658231e+11 6.27246081e+11 7.02717332e+11
 7.93175008e+11 9.34901071e+11 1.05321691e+12 1.17261409e+12
 1.04733901e+12 9.43941876e+11 1.14406697e+12 1.25322304e+12
 1.27842763e+12]","[1.37079520e+12 1.48431822e+12 1.46577325e+12 1.50011160e+12
 1.62390150e+12 1.72484562e+12 1.65142293e+12 1.63789580e+12
 1.63789580e+12]","[np.float64(1296714583215.7168), np.float64(1437450555175.7131), np.float64(1525914663381.6301), np.float64(1477270667297.1362), np.float64(1578309870450.5713), np.float64(1694081982074.4214), np.float64(1753168437051.106), np.float64(1661831494184.7742), np.float64(1734205719725.108)]"
Spain,1,7.734232755158435e+21,62741113566.35587,-0.5384484309964199,[6.11642398e+10 9.71515616e-01],"[6.30916018e+11 5.25075636e+11 5.30562634e+11 6.14609021e+11
 6.42588993e+11 5.90077273e+11 6.19214835e+11 6.34693160e+11
 5.96877649e+11 6.27286801e+11 7.05394316e+11 9.05492099e+11
 1.06709337e+12 1.15328566e+12 1.25934387e+12 1.47213113e+12
 1.62522484e+12 1.48558350e+12 1.42072203e+12 1.47877282e+12
 1.32482009e+12]","[1.35475743e+12 1.36939884e+12 1.19511927e+12 1.23207602e+12
 1.30929725e+12 1.42030023e+12 1.39304609e+12 1.28148464e+12
 1.28148464e+12]","[np.float64(1348247647179.0215), np.float64(1377332242459.1707), np.float64(1391556602265.7373), np.float64(1222241273917.699), np.float64(1258145331133.6362), np.float64(1333166961158.262), np.float64(1441008095659.7383), np.float64(1414530273501.8997), np.float64(1306146579647.6357)]"
Sri Lanka,1,1.070245176223346e+20,9541432903.01965,-5.852517573213584,[-4.74805486e+08  1.14119179e+00],"[9.70301164e+09 1.03386796e+10 1.17176042e+10 1.30296976e+10
 1.38977384e+10 1.50919139e+10 1.57949728e+10 1.56563279e+10
 1.63308142e+10 1.57497538e+10 1.65365356e+10 1.88817654e+10
 2.06625259e+10 2.44057910e+10 2.82798149e+10 3.23502484e+10
 4.07138123e+10 4.20662179e+10 5.67257492e+10 6.52927530e+10
 6.84344093e+10]","[7.43178065e+10 7.93564498e+10 8.06040807e+10 8.24010387e+10
 8.74281281e+10 8.79630423e+10 8.39909469e+10 8.06766819e+10
 8.06766819e+10]","[np.float64(77621980848.38828), np.float64(84336065480.08292), np.float64(90086123869.187), np.float64(91509909954.7981), np.float64(93560583702.37971), np.float64(99297456889.27739), np.float64(99907896604.31601), np.float64(95374973927.5014), np.float64(91592761900.27936)]"
Sudan,1,3.779339053507952e+19,5439249438.381575,0.6914104748516087,[3.91466531e+09 9.13220236e-01],"[7.03421971e+09 8.88178594e+09 1.27941923e+10 1.38297449e+10
 9.01824304e+09 1.16814946e+10 1.12503280e+10 1.06820453e+10
 1.22574183e+10 1.57164894e+10 1.81368391e+10 2.13555767e+10
 2.66454907e+10 3.51821054e+10 4.52645195e+10 5.94401398e+10
 6.48319356e+10 5.16210441e+10 5.89629780e+10 5.50185672e+10
 3.76329200e+10]","[4.30240181e+10 4.95167486e+10 5.17267587e+10 4.26303760e+10
 4.12836180e+10 3.09643497e+10 2.61557993e+10 2.13291095e+10
 2.13291095e+10]","[np.float64(38281809358.87623), np.float64(43205069252.02945), np.float64(49134362163.95626), np.float64(51152588071.32267), np.float64(42845587336.84574), np.float64(41615700656.55894), np.float64(32191936032.455914), np.float64(27800670538.20884), np.float64(23392839737.345097)]"
Suriname,5,9.116306273320709e+17,736400135.0009526,-0.13326285332883825,"[ 8.87279917e+07  1.18161433e+00  4.02606313e-01 -8.38839897e-01
  3.98516407e-01 -1.30649954e-01]","[4.04600000e+08 4.28764706e+08 6.05492537e+08 6.91590498e+08
 8.61411471e+08 9.26422500e+08 1.11085000e+09 8.86290698e+08
 9.47671970e+08 8.34279358e+08 1.09357447e+09 1.27419031e+09
 1.48409254e+09 1.79338873e+09 2.62638044e+09 2.93661202e+09
 3.53296903e+09 3.87540984e+09 4.36839805e+09 4.42227662e+09
 4.98000000e+09]","[5.14575758e+09 5.24060606e+09 5.12629145e+09 3.31743891e+09
 3.59162360e+09 3.99624791e+09 3.98448376e+09 2.88424805e+09
 2.88424805e+09]","[np.float64(5172049423.695268), np.float64(5698982421.617813), np.float64(5367013784.035999), np.float64(5346303217.92757), np.float64(3076541242.8269234), np.float64(2784300456.3159695), np.float64(4832188305.04513), np.float64(4045272655.6206064), np.float64(2746660635.638731)]"
Sweden,2,1.0785923905058828e+21,21155317257.34428,-0.6603482363945807,[ 2.86543040e+10  1.00309038e+00 -3.55170067e-02],"[2.84321116e+11 2.12953337e+11 2.29033567e+11 2.67305875e+11
 2.91743812e+11 2.68146145e+11 2.70809067e+11 2.74072182e+11
 2.62835454e+11 2.42395852e+11 2.66849062e+11 3.34337212e+11
 3.85118045e+11 3.92218089e+11 4.23093437e+11 4.91252589e+11
 5.17706149e+11 4.36537014e+11 4.95812559e+11 5.74094113e+11
 5.52483727e+11]","[5.86841822e+11 5.81964017e+11 5.05103781e+11 5.15654671e+11
 5.41018750e+11 5.55455371e+11 5.33879529e+11 5.41220059e+11
 5.41220059e+11]","[np.float64(562455312115.9906), np.float64(597687122450.6743), np.float64(591573946941.9597), np.float64(514649428649.6416), np.float64(527962770555.6928), np.float64(553030497488.7987), np.float64(566610877730.6362), np.float64(544455612265.6038), np.float64(552585136908.5302)]"
Switzerland,1,1.41762523428142e+21,32531057337.33864,-2.4612235954610546,[-2.19466172e+09  1.05767956e+00],"[2.80156820e+11 2.72466458e+11 3.01628489e+11 3.53132515e+11
 3.40471242e+11 2.95121357e+11 3.03882354e+11 2.98520481e+11
 2.79841152e+11 2.87226531e+11 3.10175772e+11 3.63063294e+11
 4.05531321e+11 4.20544948e+11 4.43801905e+11 4.93537377e+11
 5.70304197e+11 5.58199869e+11 6.03434493e+11 7.22038242e+11
 6.92109694e+11]","[7.12748124e+11 7.34396591e+11 7.02149581e+11 6.95600653e+11
 7.04478517e+11 7.35539302e+11 7.31767398e+11 7.52248046e+11
 7.52248046e+11]","[np.float64(729835614860.4254), np.float64(751664460670.2861), np.float64(774561601524.1359), np.float64(740454597896.1298), np.float64(733527930746.7067), np.float64(742917866103.8542), np.float64(775770223079.5806), np.float64(771780757845.7288), np.float64(793442720268.5542)]"
Tajikistan,5,1.5138726298575457e+18,970308524.9532629,-3.714597941910502,"[ 4.59280706e+08  9.07808911e-01  6.60529345e-02  1.42690765e-01
  6.99260101e-01 -9.28813887e-01]","[2.15666667e+09 1.64432558e+09 1.51879699e+09 1.23104056e+09
 1.04365482e+09 9.21572115e+08 1.32024208e+09 1.08660527e+09
 8.60521119e+08 1.08076891e+09 1.22112080e+09 1.55530150e+09
 2.07618246e+09 2.31232754e+09 2.83022071e+09 3.71950617e+09
 5.16133734e+09 4.97948198e+09 5.64217858e+09 6.52273220e+09
 7.63304979e+09]","[8.44846984e+09 9.11254456e+09 8.27145430e+09 6.99239379e+09
 7.53643988e+09 7.76501442e+09 8.30078486e+09 8.19415030e+09
 8.19415030e+09]","[np.float64(7312594990.784133), np.float64(8884134250.737186), np.float64(9699494362.662508), np.float64(9054692484.687159), np.float64(7471663110.472564), np.float64(7468038977.868404), np.float64(6324024030.68576), np.float64(6789949901.361425), np.float64(8329589677.245463)]"
Tanzania,2,1.5727254935756982e+19,3184418439.3872395,0.5932728893376569,[3.83118508e+08 1.02579015e+00 7.22969933e-02],"[4.60141326e+09 4.25770220e+09 4.51084697e+09 5.25522142e+09
 6.49619545e+09 7.68385250e+09 1.22704487e+10 1.27112135e+10
 1.33759764e+10 1.35816442e+10 1.41420351e+10 1.52242577e+10
 1.66759484e+10 1.83990460e+10 1.86495902e+10 2.18435290e+10
 2.79411774e+10 2.90814253e+10 3.20142498e+10 3.46571395e+10
 3.96505302e+10]","[4.56805326e+10 4.99647888e+10 4.73785990e+10 4.97740210e+10
 5.33206260e+10 5.70037136e+10 6.11368737e+10 6.24097091e+10
 6.24097091e+10]","[np.float64(43561848909.810005), np.float64(50108373123.7162), np.float64(54939071986.10485), np.float64(52595922810.78373), np.float64(54866149340.11523), np.float64(58677403583.59389), np.float64(62711887501.27243), np.float64(67217918573.42512), np.float64(68822395657.62779)]"
Thailand,2,1.3178873647471285e+21,26906418984.654724,0.4775747105663124,[-2.71115809e+09  1.26653814e+00 -1.93222801e-01],"[1.11452869e+11 1.28889319e+11 1.46683499e+11 1.69278754e+11
 1.83035115e+11 1.50180619e+11 1.13675561e+11 1.26669064e+11
 1.26392234e+11 1.20296476e+11 1.34300851e+11 1.52280678e+11
 1.72895750e+11 1.89318550e+11 2.21758197e+11 2.62942477e+11
 2.91382991e+11 2.81710417e+11 3.41104820e+11 3.70819141e+11
 3.97558223e+11]","[4.20333203e+11 4.07339454e+11 4.01296437e+11 4.13366151e+11
 4.56356961e+11 5.06611070e+11 5.44263840e+11 5.01643654e+11
 5.01643654e+11]","[np.float64(429160779314.16797), np.float64(452839559941.6329), np.float64(431981835716.8298), np.float64(426838813291.1411), np.float64(443293213990.3761), np.float64(495410571545.25415), np.float64(550752511863.7518), np.float64(588730941130.8473), np.float64(527475475867.9989)]"
Togo,1,3.89115921853386e+17,409458709.38843066,0.7796256868435235,[-1.80779054e+07  1.06095077e+00],"[1.69295911e+09 1.23349685e+09 9.82624325e+08 1.30938289e+09
 1.46544829e+09 1.49895090e+09 1.58734595e+09 1.57667279e+09
 1.49189111e+09 1.48243775e+09 1.70669810e+09 2.11583635e+09
 2.25999264e+09 2.28148286e+09 2.35158461e+09 2.66261235e+09
 3.32367713e+09 3.37925856e+09 3.42946150e+09 3.87245925e+09
 3.87330839e+09]","[4.32165566e+09 4.57498654e+09 4.18086618e+09 6.03163217e+09
 6.39547257e+09 7.11220073e+09 7.22039525e+09 7.57463698e+09
 7.57463698e+09]","[np.float64(4091311595.6464314), np.float64(4566985971.857532), np.float64(4835757563.554423), np.float64(4417615266.0142), np.float64(6381186861.251184), np.float64(6767203618.807601), np.float64(7527616898.899499), np.float64(7642405960.634105), np.float64(8018238996.259757)]"
Tonga,1,2016520941160409.8,39437043.39613735,-1.3932834285221225,[-9.03377297e+06  1.10713776e+00],"[1.37066291e+08 1.38489884e+08 1.95990986e+08 2.08871666e+08
 2.22100576e+08 2.14991452e+08 1.91504893e+08 1.99214633e+08
 2.04849613e+08 1.81116953e+08 1.82763694e+08 2.02246960e+08
 2.30657965e+08 2.61797606e+08 2.92232117e+08 2.98513956e+08
 3.44428609e+08 3.12377379e+08 3.66840012e+08 4.14523388e+08
 4.70714083e+08]","[4.50643615e+08 4.39878828e+08 4.37006227e+08 4.20540179e+08
 4.60379145e+08 4.89235527e+08 5.12350059e+08 4.88829964e+08
 4.88829964e+08]","[np.float64(512111563.9981695), np.float64(489890790.697553), np.float64(477972688.31737393), np.float64(474792323.4452045), np.float64(456562139.2553452), np.float64(500669363.3845358), np.float64(532617354.02649033), np.float64(558208325.2885394), np.float64(532168339.554894)]"
Trinidad and Tobago,1,3.6824523944698383e+18,1537397355.186459,0.2120356741789512,[1.22135753e+09 9.83314875e-01],"[5.43955294e+09 4.66948852e+09 4.94720586e+09 5.32921416e+09
 5.75953773e+09 5.73775133e+09 6.04369433e+09 6.80898252e+09
 8.15433823e+09 8.82487326e+09 9.00827372e+09 1.13054598e+10
 1.32802751e+10 1.59822825e+10 1.83693611e+10 2.16416200e+10
 2.78715873e+10 1.91721652e+10 2.21579484e+10 2.54330114e+10
 2.57632201e+10]","[2.72684786e+10 2.76158431e+10 2.49598582e+10 2.23862648e+10
 2.23854267e+10 2.36799197e+10 2.32083265e+10 2.15880375e+10
 2.15880375e+10]","[np.float64(26554715076.485573), np.float64(28034858107.8216), np.float64(28376426820.539413), np.float64(25764757412.30677), np.float64(23234104699.645138), np.float64(23233280530.905945), np.float64(24506174753.88182), np.float64(24042450236.589283), np.float64(22449195920.011517)]"
Tunisia,5,5.082884901890898e+18,1508995004.1211336,0.4631300975699766,"[ 1.91242313e+09  1.13531866e+00 -2.59625355e-01  2.66099069e-01
 -5.69013350e-02 -1.10512295e-01]","[1.54972863e+10 1.46089469e+10 1.56324634e+10 1.80308766e+10
 1.95873228e+10 2.07463604e+10 2.18033723e+10 2.29436857e+10
 2.14732618e+10 2.20660318e+10 2.31421538e+10 2.74530074e+10
 3.11830590e+10 3.22730076e+10 3.43773103e+10 3.89140784e+10
 4.48609691e+10 4.34549359e+10 4.62063313e+10 4.81228381e+10
 4.73111963e+10]","[4.86838486e+10 5.02713421e+10 4.57800690e+10 4.43607756e+10
 4.21639750e+10 4.25702701e+10 4.18045815e+10 4.16203500e+10
 4.16203500e+10]","[np.float64(47996927217.40628), np.float64(50274854271.54021), np.float64(51091698020.14679), np.float64(45780165789.998184), np.float64(45768885076.84098), np.float64(42206151798.02928), np.float64(42940220648.94834), np.float64(41957969511.08188), np.float64(42337565258.717476)]"
Turkmenistan,1,6.6481140040803115e+19,7098060100.47185,-3.8559883837844033,[-3.89023170e+07  1.20695787e+00],"[1.60000000e+09 3.34000000e+09 2.56470588e+09 2.48380952e+09
 2.37875998e+09 2.45037494e+09 2.60566003e+09 2.45051320e+09
 2.90473277e+09 3.53480392e+09 4.46197850e+09 5.97756088e+09
 6.83835109e+09 8.10390200e+09 1.02766744e+10 1.26641651e+10
 1.92715232e+10 2.02143860e+10 2.25831579e+10 2.92333333e+10
 3.51642105e+10]","[3.91975439e+10 4.35242105e+10 3.57997143e+10 3.61694286e+10
 3.79262857e+10 4.07654286e+10 4.52314286e+10 4.52314286e+10
 4.52314286e+10]","[np.float64(42402818446.046295), np.float64(47270881869.49905), np.float64(52492986269.202995), np.float64(43169844712.14413), np.float64(43616074280.26323), np.float64(45736526841.59573), np.float64(49163252667.25225), np.float64(54553526530.67543), np.float64(54553526530.67543)]"
Türkiye,1,7.109408959655678e+21,76493810566.33904,-0.00876932169113398,[2.12468280e+10 1.03828188e+00],"[1.58459130e+11 1.80169736e+11 1.30690172e+11 1.69485941e+11
 1.81475555e+11 1.89834649e+11 2.75967394e+11 2.56385525e+11
 2.74302959e+11 2.01751148e+11 2.40253216e+11 3.14592428e+11
 4.08876043e+11 5.06308311e+11 5.57057829e+11 6.81337335e+11
 7.70462156e+11 6.49272569e+11 7.76992600e+11 8.38762755e+11
 8.80556376e+11]","[9.57783021e+11 9.38952629e+11 8.64316670e+11 8.69692960e+11
 8.58996263e+11 7.78471902e+11 7.61004426e+11 7.19954822e+11
 7.19954822e+11]","[np.float64(935512555677.1665), np.float64(1015695581765.1399), np.float64(996144326735.1172), np.float64(918651163803.8218), np.float64(924233268318.345), np.float64(913127081387.4688), np.float64(829520096166.6404), np.float64(811383932317.294), np.float64(768762872460.8999)]"
Uganda,2,3.759198689045314e+18,1582449831.7774076,0.5998935626350685,[ 9.04993864e+08  1.23064597e+00 -2.24083428e-01],"[2.85745786e+09 3.22043904e+09 3.99043045e+09 5.75581895e+09
 6.04458533e+09 6.26933331e+09 6.58481585e+09 5.99856326e+09
 6.19324684e+09 5.84050387e+09 6.17856359e+09 6.60688439e+09
 7.93948747e+09 9.23922186e+09 9.97764764e+09 1.19025644e+10
 1.44404040e+10 2.51278056e+10 2.66734417e+10 2.78717252e+10
 2.73059158e+10]","[2.89157870e+10 3.26123978e+10 3.23871838e+10 2.92039888e+10
 3.07444739e+10 3.29270256e+10 3.53530606e+10 3.76003682e+10
 3.76003682e+10]","[np.float64(28263317419.883892), np.float64(30371287494.350517), np.float64(34559761180.105), np.float64(33454253370.55323), np.float64(29587333928.682987), np.float64(32196426966.627274), np.float64(34537178200.40717), np.float64(37033694821.492096), np.float64(39255700552.191475)]"
Ukraine,1,7.666517875745637e+20,18806576374.831947,0.18714125226992206,[5.68659614e+09 9.98113719e-01],"[7.19000000e+10 6.56075221e+10 5.25433872e+10 4.82147519e+10
 4.45580760e+10 5.01504002e+10 4.18832415e+10 3.15809607e+10
 3.23752803e+10 3.93095810e+10 4.39563699e+10 5.20102387e+10
 6.72201542e+10 8.92393701e+10 1.11884752e+11 1.48733861e+11
 1.88111141e+11 1.21552777e+11 1.41209864e+11 1.69333049e+11
 1.82592416e+11]","[1.90498811e+11 1.33503411e+11 9.10309595e+10 9.33559936e+10
 1.12090530e+11 1.30891050e+11 1.53882982e+11 1.55498989e+11
 1.55498989e+11]","[np.float64(187934591926.83023), np.float64(195826073232.52863), np.float64(138938182511.2255), np.float64(96545845586.19505), np.float64(98866494091.28993), np.float64(117565692223.16423), np.float64(136330748581.41817), np.float64(159279311546.7564), np.float64(160892270435.8668)]"
United Arab Emirates,1,2.0288669379543514e+21,34135116291.16811,-2.245649646707554,[6.30409876e+09 1.06460134e+00],"[5.42391719e+10 5.56251703e+10 5.93050940e+10 6.57436666e+10
 7.35712340e+10 7.88390084e+10 7.56743363e+10 8.44454731e+10
 1.04337372e+11 1.03311641e+11 1.09816201e+11 1.24346358e+11
 1.47824370e+11 1.80617468e+11 2.22116542e+11 2.57916133e+11
 3.15474616e+11 2.53547359e+11 2.89787338e+11 3.50666031e+11
 3.74590606e+11]","[3.90107556e+11 4.03137100e+11 3.58135058e+11 3.57045065e+11
 3.85605507e+11 4.22215044e+11 4.17215560e+11 3.58868765e+11
 3.58868765e+11]","[np.float64(405093761313.6154), np.float64(421613127469.0717), np.float64(435484397428.443), np.float64(387575162800.42505), np.float64(386414754582.2601), np.float64(416820239718.95306), np.float64(455794801752.8006), np.float64(450472344279.4811), np.float64(388356268591.55817)]"
United Kingdom,4,1.5309143860396228e+22,94202808322.14241,-0.07916646448182862,"[ 2.58854182e+11  1.46160660e+00 -1.10034826e+00  8.71953918e-01
 -3.30739210e-01]","[1.17965953e+12 1.06138872e+12 1.14048975e+12 1.34642260e+12
 1.42151482e+12 1.55956942e+12 1.65339185e+12 1.68576282e+12
 1.66212740e+12 1.64390816e+12 1.78407674e+12 2.05709388e+12
 2.42181435e+12 2.54482909e+12 2.71705980e+12 3.10618247e+12
 2.93888235e+12 2.42579841e+12 2.49111009e+12 2.67489147e+12
 2.71915834e+12]","[2.80329141e+12 3.08716560e+12 2.95657378e+12 2.72285196e+12
 2.69901672e+12 2.90079144e+12 2.87867391e+12 2.75980406e+12
 2.75980406e+12]","[np.float64(2659708320466.094), np.float64(2872616553470.9443), np.float64(3172768240439.973), np.float64(2728253255484.124), np.float64(2750039502859.7505), np.float64(2764618772735.118), np.float64(2925158294253.128), np.float64(2727326431385.876), np.float64(2761743973123.3086)]"
United States,3,1.496934517610542e+23,273806181916.39148,0.9403026859262918,[ 4.29343965e+11  1.47518007e+00 -7.80171474e-01  3.03086485e-01],"[6.52032700e+12 6.85855900e+12 7.28723600e+12 7.63974900e+12
 8.07312200e+12 8.57755446e+12 9.06281820e+12 9.63066420e+12
 1.02523455e+13 1.05818214e+13 1.09364191e+13 1.14582439e+13
 1.22137291e+13 1.30366402e+13 1.38146114e+13 1.44518587e+13
 1.47128441e+13 1.44489330e+13 1.49920527e+13 1.55425811e+13
 1.61970073e+13]","[1.67848492e+13 1.75271637e+13 1.82383006e+13 1.87450757e+13
 1.95429792e+13 2.06118609e+13 2.14332247e+13 2.09530300e+13
 2.09530300e+13]","[np.float64(16740856625394.424), np.float64(17264322227508.951), np.float64(18099100095351.285), np.float64(18747189364354.98), np.float64(19164950709760.887), np.float64(20162166532939.99), np.float64(21270054736447.395), np.float64(21889636908324.387), np.float64(20864422295028.914)]"
United States Minor Outlying Islands,2,4.407518691864785e+17,465752584.66581166,0.0733068094220346,[ 3.10712390e+07  1.13356289e+00 -8.53953201e-02],"[2.74297577e+09 2.90799310e+09 3.42602225e+09 3.71683363e+09
 3.97870232e+09 3.98563645e+09 3.41302908e+09 3.75435962e+09
 3.44492197e+09 3.39562748e+09 3.56405388e+09 4.17805309e+09
 4.81832892e+09 5.32958222e+09 5.61365407e+09 6.19250773e+09
 6.60931373e+09 5.91622107e+09 6.56681838e+09 7.71318106e+09
 8.18680496e+09]","[8.49813674e+09 9.22623455e+09 9.01934525e+09 9.45635530e+09
 1.02120376e+10 1.06562092e+10 1.06413434e+10 9.53048787e+09
 9.53048787e+09]","[np.float64(8652659932.869936), np.float64(8965128814.757496), np.float64(9763887194.508907), np.float64(9467189020.25548), np.float64(9980234762.195566), np.float64(10799529516.315748), np.float64(11238494244.409529), np.float64(11183712756.603422), np.float64(9925757650.062313)]"
Uruguay,2,2.0540615536670958e+19,4381099946.331947,-0.2031488576885141,[ 1.57350640e+09  1.59170311e+00 -6.27310789e-01],"[1.28781999e+10 1.50021065e+10 1.74746478e+10 1.92976631e+10
 2.05155430e+10 2.39698230e+10 2.53859282e+10 2.39839452e+10
 2.28232558e+10 2.08987884e+10 1.36064946e+10 1.20456311e+10
 1.36863299e+10 1.73628577e+10 1.95794580e+10 2.34105726e+10
 3.03662131e+10 3.16609113e+10 4.02844817e+10 4.79624393e+10
 5.12643901e+10]","[5.75312334e+10 5.72360131e+10 5.32743042e+10 5.72366525e+10
 6.42339669e+10 6.45150383e+10 6.12311499e+10 5.36288274e+10
 5.36288274e+10]","[np.float64(53083840174.267395), np.float64(60987444698.79959), np.float64(56586283311.991776), np.float64(50465613832.35674), np.float64(59257718622.54663), np.float64(67909741881.70579), np.float64(63967633318.59767), np.float64(58564338819.17395), np.float64(48523717129.46098)]"
Uzbekistan,3,1.3844491338892208e+20,7556143092.147749,0.04896758589067751,[ 1.95170252e+09  1.52636530e+00 -1.36942271e-01 -4.57773590e-01],"[1.29412974e+10 1.30990138e+10 1.28991570e+10 1.33504689e+10
 1.39488922e+10 1.47446038e+10 1.49889712e+10 1.70784660e+10
 1.37605140e+10 1.14014213e+10 9.68778851e+09 1.01344534e+10
 1.20300235e+10 1.43075098e+10 1.73308339e+10 2.23113939e+10
 2.95494389e+10 3.36892237e+10 4.97656764e+10 6.01789093e+10
 6.75173492e+10]","[7.31800367e+10 8.08453844e+10 8.61962652e+10 8.61382886e+10
 6.20813233e+10 5.26331438e+10 5.99076740e+10 5.99299511e+10
 5.99299511e+10]","[np.float64(73985392339.11751), np.float64(76856876354.91037), np.float64(84422191766.60948), np.float64(88947651648.19113), np.float64(84617402716.55376), np.float64(45456133272.48967), np.float64(34355715603.488525), np.float64(57765804600.097755), np.float64(61128743927.104744)]"
